Frame#,Time,C7,,,T10,,,CLAV,,,STRN,,,LSHO,,,LELB,,,LWRA,,,LWRB,,,LFIN,,,RSHO,,,RELB,,,RWRA,,,RWRB,,,RFIN,,,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,LTIB,,,LANK,,,LHEE,,,LTOE,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,RPINKY,,,LPINKY,,,INRKNE,,,INLKNE,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,3.1,0.19689,-1.13193,1.49109,0.19492,-1.18291,1.24655,0.21966,-0.99376,1.38287,0.22463,-0.97095,1.22946,0.02792,-1.0411,1.4458,-0.04081,-1.09322,1.13205,-0.00974,-1.11295,0.87431,-0.05908,-1.1559,0.89337,-0.06077,-1.1498,0.80959,0.37913,-1.08656,1.46056,0.47208,-1.08426,1.1409,0.41855,-0.95345,0.9303,0.46472,-0.99174,0.91734,0.45833,-0.94596,0.86055,0.09843,-0.98609,0.9752,0.35638,-1.04102,0.95976,0.14998,-1.15601,1.0763,0.23441,-1.17223,1.07116,0.05432,-0.97596,0.67769,0.08871,-0.94871,0.49147,0.08572,-0.95989,0.28621,0.13612,-0.94875,0.08258,0.16948,-1.00592,0.09581,0.20354,-0.80572,0.04784,0.37527,-1.08402,0.65326,0.36385,-1.08191,0.46943,0.3604,-1.22243,0.36213,0.30425,-1.39867,0.21622,0.26207,-1.40598,0.27023,0.25557,-1.35064,0.07289,0.31259,-1.39674,0.09259,0.11529,-0.84561,0.03584,0.25948,-1.05506,0.45875,0.19334,-0.97258,0.48625
312,3.11,0.19594,-1.12262,1.49233,0.19358,-1.17329,1.24772,0.21929,-0.98447,1.38422,0.22387,-0.96152,1.23081,0.02741,-1.03087,1.44723,-0.04208,-1.0748,1.13213,-0.00992,-1.08578,0.87403,-0.05981,-1.12877,0.89118,-0.06122,-1.11905,0.80791,0.37862,-1.07809,1.46143,0.47112,-1.08055,1.14144,0.42028,-0.95587,0.92651,0.46621,-0.99519,0.91513,0.46037,-0.95122,0.85657,0.09724,-0.97675,0.97622,0.35536,-1.0308,0.9614,0.14906,-1.14637,1.0774,0.2335,-1.16255,1.07222,0.05388,-0.96968,0.67773,0.08841,-0.94424,0.49128,0.08584,-0.95786,0.28618,0.13631,-0.94865,0.08251,0.16952,-1.00581,0.09615,0.20388,-0.80571,0.04765,0.37551,-1.06785,0.65486,0.36469,-1.06072,0.47186,0.36106,-1.20188,0.36631,0.30391,-1.38056,0.22419,0.26062,-1.38632,0.27771,0.25962,-1.33389,0.07796,0.31449,-1.38081,0.10076,0.11543,-0.84561,0.03595,0.26044,-1.03293,0.46097,0.19306,-0.9682,0.48639
313,3.12,0.19502,-1.11341,1.4935,0.19228,-1.16375,1.24881,0.21895,-0.97528,1.38548,0.22313,-0.95219,1.23209,0.02692,-1.02084,1.44855,-0.04335,-1.05631,1.13233,-0.00997,-1.05813,0.8742,-0.06039,-1.10115,0.88935,-0.06149,-1.0877,0.80678,0.37815,-1.06976,1.46219,0.47022,-1.07692,1.14195,0.42198,-0.95854,0.92296,0.46772,-0.99875,0.9132,0.4624,-0.95663,0.85299,0.09607,-0.96751,0.97715,0.3544,-1.02062,0.96302,0.14823,-1.13687,1.07844,0.23271,-1.15296,1.07323,0.05349,-0.96347,0.67776,0.08813,-0.93999,0.49104,0.08594,-0.95595,0.28614,0.13648,-0.94856,0.08244,0.16955,-1.00571,0.09647,0.20416,-0.80571,0.04749,0.37576,-1.05169,0.65669,0.36547,-1.03966,0.47463,0.3615,-1.18119,0.37042,0.30349,-1.36153,0.23134,0.25895,-1.36622,0.28417,0.26386,-1.31472,0.08293,0.3168,-1.36242,0.1084,0.11554,-0.84562,0.03602,0.26121,-1.01119,0.46364,0.19281,-0.964,0.48645
314,3.13,0.19415,-1.10427,1.4946,0.19104,-1.15429,1.24983,0.21864,-0.96618,1.38667,0.22242,-0.94293,1.23331,0.02644,-1.011,1.44979,-0.04459,-1.03778,1.1327,-0.00991,-1.03007,0.8749,-0.06081,-1.07312,0.88799,-0.06159,-1.05585,0.80632,0.37769,-1.06157,1.46288,0.46935,-1.07339,1.14248,0.42364,-0.96142,0.91971,0.46922,-1.0024,0.91158,0.46442,-0.96214,0.84985,0.0949,-0.95836,0.978,0.35348,-1.01047,0.96462,0.14749,-1.12749,1.07943,0.23201,-1.14346,1.07422,0.05314,-0.95731,0.67779,0.08787,-0.93591,0.49079,0.08599,-0.95407,0.28608,0.13662,-0.94849,0.08237,0.16955,-1.00562,0.09676,0.20437,-0.80571,0.04734,0.37602,-1.03548,0.65876,0.3662,-1.01873,0.47773,0.36169,-1.16039,0.37441,0.30306,-1.34154,0.23739,0.25724,-1.34561,0.28939,0.26803,-1.29334,0.08755,0.31933,-1.34173,0.11514,0.11562,-0.84564,0.03607,0.26182,-0.98983,0.46672,0.19258,-0.95995,0.48646
315,3.14,0.19332,-1.0952,1.49563,0.18988,-1.14493,1.2508,0.21835,-0.95716,1.3878,0.22176,-0.93374,1.23448,0.02598,-1.00132,1.45094,-0.04578,-1.01923,1.13325,-0.00972,-1.00165,0.8762,-0.06107,-1.04475,0.88715,-0.06152,-1.0236,0.80659,0.37722,-1.05351,1.46355,0.46849,-1.06996,1.14307,0.42525,-0.96447,0.9168,0.47065,-1.00612,0.9103,0.46642,-0.96773,0.84717,0.09374,-0.94931,0.97879,0.35259,-1.00036,0.96622,0.14684,-1.11824,1.08039,0.23141,-1.13404,1.07521,0.05285,-0.95119,0.67783,0.08762,-0.93195,0.49052,0.08597,-0.95215,0.28602,0.13672,-0.94843,0.08232,0.16952,-1.00553,0.09704,0.20454,-0.80572,0.04722,0.3763,-1.01919,0.66105,0.36683,-0.99796,0.48111,0.36166,-1.13947,0.37818,0.30268,-1.32057,0.24211,0.25567,-1.32447,0.29326,0.27186,-1.26997,0.09162,0.32189,-1.31897,0.1207,0.11568,-0.84567,0.0361,0.26228,-0.96879,0.47014,0.19234,-0.95605,0.48643
316,3.15,0.19252,-1.0862,1.49659,0.1888,-1.13565,1.2517,0.21809,-0.9482,1.38886,0.22113,-0.92462,1.23558,0.02554,-0.99178,1.45203,-0.04691,-1.00071,1.13403,-0.0094,-0.97297,0.87816,-0.06115,-1.01612,0.88692,-0.06129,-0.99106,0.80768,0.37673,-1.04555,1.46422,0.46764,-1.06664,1.14375,0.4268,-0.96761,0.91424,0.47199,-1.00987,0.90936,0.46839,-0.97337,0.84499,0.0926,-0.94036,0.97952,0.35173,-0.99031,0.96782,0.14627,-1.1091,1.0813,0.2309,-1.1247,1.0762,0.05261,-0.94511,0.67785,0.08737,-0.92809,0.49024,0.08588,-0.95016,0.28594,0.13679,-0.94838,0.08227,0.16946,-1.00544,0.09731,0.20469,-0.80575,0.04711,0.3766,-1.00281,0.66356,0.36736,-0.97733,0.48469,0.36147,-1.11841,0.38164,0.30242,-1.29865,0.24536,0.2544,-1.30281,0.2957,0.27516,-1.24485,0.095,0.32426,-1.29441,0.12488,0.11572,-0.84569,0.03612,0.26259,-0.94805,0.47388,0.19211,-0.95228,0.48635
317,3.16,0.19175,-1.07725,1.49748,0.18783,-1.12645,1.25255,0.21784,-0.9393,1.38986,0.22054,-0.91556,1.23661,0.02513,-0.98236,1.45304,-0.04796,-0.98222,1.13505,-0.00896,-0.94409,0.88084,-0.06107,-0.98733,0.88734,-0.0609,-0.95836,0.80964,0.37621,-1.03765,1.46491,0.46677,-1.06342,1.14453,0.42828,-0.9708,0.91207,0.47319,-1.01359,0.90878,0.47031,-0.979,0.84329,0.09148,-0.93152,0.98017,0.35089,-0.98032,0.96942,0.14576,-1.10006,1.08217,0.23045,-1.11542,1.07718,0.0524,-0.93906,0.67785,0.08713,-0.9243,0.48994,0.08571,-0.94811,0.28585,0.13681,-0.94835,0.08222,0.16936,-1.00535,0.09757,0.20484,-0.80578,0.04702,0.37692,-0.98638,0.66624,0.36775,-0.95685,0.48842,0.3612,-1.09718,0.38471,0.30231,-1.27581,0.24707,0.25356,-1.28065,0.29673,0.27779,-1.21819,0.09758,0.32631,-1.26825,0.12758,0.11576,-0.84572,0.03613,0.26276,-0.92759,0.47787,0.19186,-0.94863,0.48624
318,3.17,0.191,-1.06835,1.49829,0.18695,-1.11733,1.25333,0.21761,-0.93045,1.39079,0.21996,-0.90657,1.23757,0.02474,-0.97301,1.454,-0.04893,-0.96381,1.13631,-0.00838,-0.91511,0.88425,-0.06081,-0.95846,0.88845,-0.06036,-0.92561,0.81249,0.37568,-1.02975,1.46561,0.4659,-1.06031,1.14544,0.42969,-0.97397,0.91029,0.47424,-1.01725,0.90854,0.47214,-0.98458,0.84208,0.0904,-0.9228,0.98074,0.35006,-0.97039,0.97097,0.14531,-1.09109,1.08297,0.23007,-1.1062,1.07815,0.05223,-0.93305,0.67781,0.08689,-0.92056,0.48963,0.08549,-0.94604,0.28573,0.13681,-0.94834,0.08218,0.16924,-1.00527,0.09783,0.20498,-0.80582,0.04693,0.37723,-0.96996,0.66906,0.36799,-0.93653,0.49223,0.36092,-1.07576,0.3873,0.30239,-1.2521,0.24726,0.25319,-1.25803,0.29637,0.2797,-1.19014,0.09935,0.32797,-1.24069,0.1288,0.1158,-0.84574,0.03614,0.26278,-0.90743,0.48205,0.19161,-0.94509,0.48612
319,3.18,0.19028,-1.0595,1.49901,0.18617,-1.10827,1.25403,0.21739,-0.92164,1.39163,0.2194,-0.89762,1.23844,0.02438,-0.96372,1.4549,-0.0498,-0.94549,1.13782,-0.00766,-0.88612,0.8884,-0.06038,-0.92959,0.89027,-0.05967,-0.89293,0.81623,0.37515,-1.02182,1.46631,0.46503,-1.05729,1.14648,0.43101,-0.97705,0.90889,0.47514,-1.0208,0.90863,0.47385,-0.99006,0.8413,0.08936,-0.91419,0.98122,0.34923,-0.96052,0.97247,0.14491,-1.08218,1.08369,0.22973,-1.09703,1.07906,0.05206,-0.92708,0.67772,0.08664,-0.91689,0.4893,0.08524,-0.944,0.2856,0.13677,-0.94834,0.08214,0.16911,-1.00517,0.09808,0.20514,-0.80586,0.04685,0.37752,-0.95365,0.67196,0.36806,-0.91639,0.49606,0.36069,-1.05414,0.38936,0.30266,-1.22759,0.24599,0.25328,-1.23495,0.29469,0.28089,-1.16086,0.1003,0.3292,-1.21187,0.12862,0.11584,-0.84577,0.03614,0.26266,-0.8876,0.48637,0.19133,-0.94163,0.48597
320,3.19,0.18958,-1.05068,1.49963,0.18549,-1.09926,1.25464,0.21718,-0.91286,1.39239,0.21885,-0.8887,1.23921,0.02405,-0.95446,1.45572,-0.05058,-0.9273,1.13956,-0.00682,-0.85722,0.89329,-0.05977,-0.9008,0.89279,-0.05883,-0.86042,0.82086,0.37463,-1.01381,1.467,0.46417,-1.05435,1.14762,0.43224,-0.97999,0.90786,0.47588,-1.02419,0.90902,0.47541,-0.99536,0.84093,0.08835,-0.90568,0.98161,0.34839,-0.9507,0.97387,0.14456,-1.07333,1.08432,0.22945,-1.08788,1.07989,0.05191,-0.92117,0.67757,0.08638,-0.91329,0.48894,0.08496,-0.94205,0.28546,0.13673,-0.94837,0.0821,0.16899,-1.00507,0.09832,0.2053,-0.80591,0.04677,0.37777,-0.93751,0.67491,0.36797,-0.89647,0.49987,0.36053,-1.03232,0.39084,0.30308,-1.20229,0.24336,0.2538,-1.21142,0.29175,0.28145,-1.13045,0.1005,0.33005,-1.18191,0.12717,0.11587,-0.84579,0.03615,0.2624,-0.86815,0.49078,0.19105,-0.93823,0.48583
321,3.2,0.18891,-1.04187,1.50017,0.1849,-1.09029,1.25516,0.21696,-0.90409,1.39304,0.21831,-0.87982,1.23987,0.02376,-0.94522,1.45647,-0.05127,-0.90926,1.14151,-0.00588,-0.82852,0.89887,-0.059,-0.87218,0.896,-0.05785,-0.8282,0.82633,0.37413,-1.00571,1.46764,0.46333,-1.05147,1.14887,0.43336,-0.98272,0.90716,0.47648,-1.02738,0.90968,0.4768,-1.00043,0.84091,0.08736,-0.89727,0.98189,0.34753,-0.94092,0.97515,0.14426,-1.06453,1.08485,0.2292,-1.07876,1.08061,0.05175,-0.91536,0.67737,0.08612,-0.90977,0.48856,0.0847,-0.94024,0.28531,0.13668,-0.94842,0.08205,0.16891,-1.00494,0.09854,0.20548,-0.80595,0.04669,0.37795,-0.92162,0.67785,0.3677,-0.87683,0.50363,0.36045,-1.01029,0.39172,0.30361,-1.17623,0.23949,0.25464,-1.18742,0.28763,0.28152,-1.09901,0.10001,0.33055,-1.15091,0.12463,0.11591,-0.84582,0.03615,0.26199,-0.84911,0.49522,0.19076,-0.93486,0.48569
322,3.21,0.18827,-1.03308,1.50061,0.18438,-1.08133,1.25559,0.21675,-0.89532,1.39358,0.21778,-0.87094,1.24041,0.0235,-0.93598,1.45713,-0.05188,-0.89138,1.14365,-0.00487,-0.80011,0.9051,-0.05808,-0.84378,0.89988,-0.05672,-0.79634,0.83259,0.37365,-0.9975,1.46822,0.46254,-1.0486,1.15018,0.43437,-0.98519,0.90677,0.47694,-1.03031,0.91055,0.47799,-1.00521,0.84117,0.08639,-0.88893,0.98207,0.34667,-0.93116,0.9763,0.14401,-1.05575,1.08526,0.22901,-1.06965,1.08121,0.05159,-0.90966,0.6771,0.08584,-0.90635,0.48814,0.08445,-0.93856,0.28515,0.13665,-0.94848,0.082,0.16888,-1.00478,0.09873,0.20565,-0.80599,0.04662,0.37806,-0.90603,0.68074,0.36728,-0.85752,0.50731,0.36043,-0.98807,0.39196,0.30421,-1.14943,0.2345,0.25571,-1.16292,0.28239,0.28126,-1.06661,0.09892,0.33082,-1.11893,0.12119,0.11594,-0.84585,0.03615,0.26143,-0.83053,0.49965,0.19047,-0.93151,0.48556
323,3.22,0.18767,-1.02427,1.50095,0.18393,-1.07239,1.25591,0.21655,-0.88654,1.39401,0.21725,-0.86206,1.24085,0.02327,-0.92674,1.45769,-0.05241,-0.87369,1.14595,-0.00384,-0.77211,0.91193,-0.05702,-0.81568,0.90437,-0.05544,-0.76494,0.83958,0.37321,-0.98919,1.4687,0.46181,-1.04572,1.15153,0.43527,-0.98738,0.90662,0.47727,-1.03294,0.9116,0.47895,-1.00962,0.84166,0.08542,-0.88066,0.98215,0.34582,-0.9214,0.9773,0.14383,-1.047,1.08556,0.22887,-1.06055,1.08167,0.0514,-0.90409,0.67677,0.08555,-0.90302,0.4877,0.08422,-0.93702,0.28499,0.13664,-0.94854,0.08194,0.16891,-1.00458,0.09888,0.20581,-0.80601,0.04655,0.37809,-0.89076,0.68356,0.3667,-0.83859,0.51088,0.36046,-0.96566,0.39156,0.30482,-1.12191,0.22853,0.2569,-1.13787,0.27612,0.28083,-1.03332,0.09735,0.33094,-1.08607,0.11703,0.11597,-0.84588,0.03615,0.26071,-0.81247,0.50402,0.19017,-0.92817,0.48543
324,3.23,0.18712,-1.01545,1.5012,0.18352,-1.06343,1.25614,0.21635,-0.87774,1.39432,0.21673,-0.85317,1.24116,0.02307,-0.9175,1.45814,-0.05287,-0.85618,1.14839,-0.0028,-0.7446,0.91931,-0.05582,-0.78793,0.90946,-0.05401,-0.73407,0.84725,0.3728,-0.98079,1.46908,0.46115,-1.04279,1.15291,0.43605,-0.98926,0.90669,0.47749,-1.03522,0.91277,0.4797,-1.01363,0.84232,0.08447,-0.87244,0.98212,0.345,-0.91162,0.97816,0.1437,-1.03828,1.08575,0.2288,-1.05143,1.08199,0.0512,-0.89864,0.67639,0.08526,-0.89978,0.48723,0.08402,-0.93556,0.28482,0.13666,-0.94858,0.08187,0.169,-1.00434,0.099,0.20596,-0.80601,0.04647,0.37805,-0.87584,0.68626,0.366,-0.8201,0.5143,0.3605,-0.94311,0.39054,0.30541,-1.09368,0.22172,0.25813,-1.11224,0.26886,0.28037,-0.99921,0.0954,0.331,-1.05236,0.11234,0.11598,-0.84591,0.03613,0.25984,-0.79495,0.50829,0.18989,-0.9248,0.4853
325,3.24,0.18663,-1.00659,1.50134,0.18315,-1.05446,1.25627,0.21616,-0.86891,1.39452,0.21621,-0.84426,1.24136,0.0229,-0.90826,1.45848,-0.05327,-0.83886,1.15095,-0.00172,-0.71762,0.9272,-0.05449,-0.76057,0.91509,-0.05244,-0.70378,0.85553,0.37243,-0.97229,1.46933,0.46056,-1.03978,1.15428,0.4367,-0.99082,0.90692,0.47761,-1.0371,0.91403,0.48022,-1.01719,0.84311,0.08353,-0.86427,0.98198,0.34423,-0.9018,0.97888,0.14364,-1.02956,1.08583,0.2288,-1.0423,1.08217,0.05099,-0.89331,0.67596,0.08498,-0.8966,0.48673,0.08384,-0.93414,0.28465,0.13671,-0.9486,0.08181,0.16913,-1.00404,0.09908,0.20608,-0.806,0.04639,0.37796,-0.86125,0.68883,0.36521,-0.80209,0.51754,0.36054,-0.92044,0.38894,0.30599,-1.06474,0.21418,0.25931,-1.08598,0.26071,0.27999,-0.96433,0.09318,0.33111,-1.01785,0.10728,0.11597,-0.84594,0.03609,0.25883,-0.77805,0.51239,0.18962,-0.92138,0.48517
326,3.25,0.1862,-0.99769,1.50139,0.18282,-1.04546,1.2563,0.21598,-0.86004,1.39461,0.2157,-0.83532,1.24144,0.02276,-0.89901,1.45872,-0.0536,-0.82173,1.15361,-0.0006,-0.69119,0.93555,-0.05303,-0.73365,0.92121,-0.05071,-0.67413,0.86434,0.37211,-0.9637,1.46946,0.46005,-1.03663,1.15564,0.4372,-0.99204,0.90728,0.47764,-1.03855,0.91536,0.48052,-1.02026,0.84398,0.08262,-0.85615,0.98174,0.34353,-0.89192,0.97946,0.14366,-1.02087,1.0858,0.22889,-1.03314,1.08222,0.05077,-0.88806,0.67548,0.0847,-0.89345,0.48621,0.08368,-0.93272,0.28447,0.13677,-0.9486,0.08175,0.16928,-1.0037,0.09915,0.20617,-0.80595,0.04631,0.37782,-0.84698,0.69125,0.36434,-0.78461,0.52054,0.36055,-0.89773,0.38683,0.30656,-1.0351,0.20604,0.26042,-1.05904,0.25172,0.27978,-0.92876,0.09079,0.33133,-0.98259,0.10199,0.11594,-0.84595,0.03604,0.25771,-0.7618,0.51624,0.18938,-0.9179,0.48501
327,3.26,0.18582,-0.98873,1.50135,0.18254,-1.03641,1.25625,0.21581,-0.85112,1.39458,0.2152,-0.82634,1.2414,0.02264,-0.88978,1.45885,-0.05386,-0.80477,1.15637,0.00061,-0.66532,0.94432,-0.05142,-0.70719,0.92778,-0.04884,-0.64516,0.87364,0.37182,-0.95502,1.46946,0.45959,-1.03328,1.15696,0.43756,-0.99289,0.90774,0.47757,-1.03953,0.91671,0.48064,-1.02282,0.84491,0.08175,-0.84804,0.9814,0.3429,-0.88196,0.97989,0.14378,-1.01218,1.08566,0.22908,-1.02394,1.08215,0.05055,-0.88288,0.67497,0.08445,-0.89028,0.48567,0.08355,-0.93125,0.28429,0.13683,-0.94856,0.0817,0.16942,-1.00334,0.09925,0.20623,-0.80588,0.04621,0.37767,-0.83303,0.69349,0.36342,-0.7677,0.52326,0.36052,-0.87501,0.38427,0.30713,-1.00474,0.19743,0.26145,-1.03139,0.242,0.27978,-0.89255,0.08835,0.33167,-0.94663,0.09661,0.11588,-0.84596,0.03596,0.25651,-0.74624,0.51978,0.18918,-0.91433,0.48481
328,3.27,0.18551,-0.9797,1.5012,0.18232,-1.02733,1.2561,0.21564,-0.84215,1.39444,0.2147,-0.81732,1.24125,0.02255,-0.88056,1.45888,-0.05405,-0.78799,1.15923,0.00191,-0.64003,0.95349,-0.04965,-0.6812,0.93475,-0.04682,-0.6169,0.88336,0.37158,-0.94625,1.46935,0.45918,-1.02969,1.15821,0.43778,-0.99336,0.90828,0.47741,-1.04003,0.91806,0.48057,-1.02484,0.84588,0.08093,-0.83993,0.98096,0.34234,-0.87192,0.98016,0.14401,-1.0035,1.08541,0.22938,-1.0147,1.08197,0.05036,-0.87772,0.67442,0.08422,-0.88707,0.4851,0.08343,-0.92971,0.28411,0.13689,-0.94849,0.08165,0.16952,-1.00298,0.0994,0.20626,-0.80578,0.04608,0.37752,-0.8194,0.69552,0.36246,-0.75142,0.52565,0.36045,-0.85236,0.38133,0.30775,-0.97365,0.18844,0.26242,-1.00299,0.23166,0.28,-0.85578,0.08597,0.33216,-0.91001,0.09125,0.11579,-0.84594,0.03585,0.25528,-0.73139,0.52292,0.18902,-0.91065,0.48456
329,3.28,0.18527,-0.9706,1.50096,0.18218,-1.01821,1.25585,0.21549,-0.83311,1.39419,0.21422,-0.80824,1.24099,0.02248,-0.87136,1.45881,-0.05417,-0.7714,1.16218,0.00333,-0.61534,0.96301,-0.0477,-0.65573,0.94208,-0.04467,-0.58938,0.89345,0.37138,-0.93737,1.46912,0.45878,-1.02579,1.15939,0.43785,-0.99339,0.90887,0.47718,-1.04,0.91941,0.48037,-1.02627,0.84687,0.08019,-0.83179,0.98043,0.34184,-0.8618,0.98027,0.14435,-0.9948,1.08505,0.22979,-1.00539,1.08168,0.05021,-0.87254,0.67384,0.08403,-0.88378,0.48452,0.08334,-0.92809,0.28393,0.13695,-0.94839,0.08162,0.16956,-1.00266,0.09963,0.20626,-0.80565,0.04594,0.37738,-0.80608,0.69731,0.36148,-0.73581,0.52764,0.36035,-0.82981,0.37808,0.30841,-0.94184,0.17923,0.26334,-0.97384,0.22084,0.28041,-0.81852,0.08377,0.33276,-0.87277,0.08604,0.11569,-0.84591,0.03572,0.25404,-0.71727,0.5256,0.1889,-0.90686,0.48425
330,3.29,0.18508,-0.96142,1.50061,0.18213,-1.00904,1.25551,0.21534,-0.824,1.39383,0.21374,-0.79911,1.24063,0.02244,-0.86218,1.45866,-0.05419,-0.75501,1.1652,0.00486,-0.59128,0.97283,-0.04559,-0.63081,0.94972,-0.04238,-0.56264,0.90385,0.37122,-0.92838,1.46879,0.4584,-1.02158,1.16048,0.43779,-0.99291,0.9095,0.47686,-1.03945,0.92072,0.48006,-1.02708,0.84786,0.07953,-0.82359,0.9798,0.34139,-0.8516,0.98023,0.14481,-0.9861,1.08458,0.23032,-0.99602,1.0813,0.05011,-0.86729,0.67323,0.08388,-0.8804,0.48392,0.08327,-0.92638,0.28374,0.13701,-0.94826,0.08159,0.16954,-1.00236,0.09995,0.20623,-0.80551,0.04579,0.37724,-0.79313,0.69882,0.36046,-0.72091,0.5292,0.36025,-0.80743,0.37458,0.30916,-0.90931,0.16992,0.26426,-0.94392,0.2097,0.28092,-0.78087,0.08188,0.33343,-0.83496,0.0811,0.11556,-0.84585,0.03557,0.25283,-0.70387,0.52774,0.18883,-0.90294,0.48388
331,3.3,0.18496,-0.95217,1.50016,0.18219,-0.99982,1.25508,0.21521,-0.81481,1.39336,0.21328,-0.78991,1.24015,0.02244,-0.85301,1.45843,-0.05413,-0.73884,1.16829,0.00648,-0.56789,0.98291,-0.04333,-0.60649,0.95763,-0.03997,-0.53669,0.9145,0.37111,-0.91927,1.46836,0.45802,-1.01702,1.16148,0.43763,-0.99184,0.91015,0.47647,-1.03836,0.92199,0.47967,-1.02721,0.84885,0.07896,-0.81532,0.97909,0.34101,-0.84132,0.98003,0.1454,-0.97735,1.08402,0.23095,-0.98656,1.08083,0.05008,-0.86194,0.67258,0.08379,-0.87689,0.48329,0.08323,-0.92458,0.28354,0.13707,-0.94811,0.08157,0.16948,-1.00208,0.10032,0.20617,-0.80537,0.04564,0.3771,-0.78057,0.69998,0.35941,-0.70676,0.5303,0.36017,-0.78526,0.37091,0.31,-0.87609,0.16068,0.26523,-0.91326,0.1984,0.28145,-0.7429,0.08045,0.33412,-0.79662,0.0766,0.11542,-0.84579,0.03541,0.25166,-0.69117,0.5293,0.18881,-0.89888,0.48345
332,3.31,0.18491,-0.94285,1.49961,0.18237,-0.99056,1.25455,0.21508,-0.80555,1.39278,0.21284,-0.78065,1.23957,0.02247,-0.84385,1.45812,-0.05398,-0.72294,1.1714,0.00819,-0.5452,0.99317,-0.04093,-0.5828,0.96576,-0.03745,-0.51156,0.92535,0.37103,-0.91002,1.46783,0.45764,-1.01212,1.16239,0.43739,-0.99018,0.91079,0.47601,-1.03671,0.9232,0.47922,-1.02665,0.84984,0.07847,-0.80696,0.9783,0.34068,-0.83095,0.97968,0.14608,-0.96857,1.08336,0.23169,-0.97703,1.08026,0.05013,-0.85645,0.67188,0.08374,-0.87324,0.48262,0.08323,-0.92269,0.28334,0.13714,-0.94794,0.08156,0.16939,-1.00179,0.10075,0.2061,-0.80525,0.04551,0.37696,-0.76849,0.70073,0.35832,-0.69339,0.53089,0.36014,-0.76336,0.36713,0.31093,-0.84221,0.15169,0.26629,-0.8819,0.18715,0.28188,-0.70473,0.07963,0.33475,-0.75783,0.07269,0.11526,-0.84572,0.03525,0.25056,-0.67915,0.53024,0.18884,-0.89468,0.48296
333,3.32,0.18492,-0.93346,1.49895,0.18266,-0.98124,1.25391,0.21497,-0.7962,1.39209,0.21243,-0.77131,1.23887,0.02253,-0.8347,1.45773,-0.05376,-0.70734,1.17451,0.00997,-0.52323,1.00358,-0.03839,-0.5598,0.97405,-0.03482,-0.48726,0.93634,0.371,-0.90062,1.4672,0.45728,-1.00686,1.16319,0.43708,-0.98792,0.9114,0.47549,-1.03451,0.92432,0.47872,-1.02537,0.8508,0.07806,-0.7985,0.97741,0.34041,-0.8205,0.97918,0.14686,-0.95972,1.0826,0.2325,-0.96741,1.07961,0.05026,-0.85079,0.67113,0.08375,-0.86943,0.48192,0.08326,-0.9207,0.28312,0.13724,-0.94776,0.08155,0.1693,-1.00149,0.1012,0.20602,-0.80514,0.04539,0.3768,-0.75695,0.70101,0.35718,-0.68081,0.53094,0.36018,-0.74178,0.36331,0.31196,-0.80773,0.14315,0.26749,-0.84989,0.17614,0.28212,-0.66646,0.07958,0.33526,-0.71866,0.06955,0.1151,-0.84567,0.03512,0.24953,-0.66779,0.53052,0.18892,-0.89033,0.48241
334,3.33,0.185,-0.924,1.49817,0.18307,-0.97188,1.25316,0.21486,-0.78677,1.39129,0.21203,-0.76189,1.23807,0.02264,-0.82554,1.45726,-0.05347,-0.69208,1.17755,0.0118,-0.50201,1.01404,-0.03575,-0.53751,0.98244,-0.03209,-0.46379,0.94741,0.37102,-0.89107,1.46647,0.45692,-1.00123,1.16387,0.43671,-0.98508,0.91193,0.47493,-1.03174,0.92534,0.47818,-1.02338,0.85172,0.07773,-0.78994,0.97644,0.3402,-0.80995,0.97852,0.1477,-0.95081,1.08174,0.23338,-0.9577,1.07884,0.05048,-0.84494,0.67031,0.08382,-0.86544,0.48116,0.08334,-0.91861,0.28288,0.13738,-0.94757,0.08155,0.16923,-1.00114,0.10166,0.20595,-0.80504,0.0453,0.37662,-0.74601,0.70075,0.35599,-0.66903,0.53044,0.36027,-0.72056,0.35952,0.31307,-0.77276,0.13526,0.26883,-0.81735,0.16557,0.28209,-0.62825,0.08045,0.33559,-0.67924,0.06736,0.11493,-0.84564,0.03502,0.24856,-0.65709,0.53014,0.18906,-0.88583,0.48181
