Frame#,Time,C7,,,T10,,,CLAV,,,STRN,,,LSHO,,,LELB,,,LWRA,,,LWRB,,,LFIN,,,RSHO,,,RELB,,,RWRA,,,RWRB,,,RFIN,,,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,LTIB,,,LANK,,,LHEE,,,LTOE,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,RPINKY,,,LPINKY,,,INRKNE,,,INLKNE,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,4.39,0.15136,0.13851,1.4928,0.15,0.10208,1.24479,0.17014,0.28438,1.39277,0.17191,0.31515,1.24025,-0.01737,0.224,1.45798,-0.10053,0.28473,1.15319,-0.05846,0.45722,0.96728,-0.09215,0.40803,0.93634,-0.10223,0.4769,0.8945,0.33212,0.18789,1.46298,0.43575,0.16169,1.14693,0.4156,0.243,0.90805,0.46206,0.20138,0.91114,0.46132,0.22739,0.84049,0.05421,0.29181,0.96848,0.31489,0.26474,0.97909,0.11459,0.12896,1.07624,0.20038,0.1201,1.07728,0.02465,0.2835,0.66985,0.05579,0.30143,0.48102,0.05472,0.28424,0.27704,0.10505,0.29141,0.0738,0.13511,0.23328,0.08782,0.17895,0.43452,0.03799,0.34906,0.28567,0.68253,0.3359,0.33218,0.50273,0.33993,0.25827,0.34083,0.29257,0.17698,0.12507,0.24632,0.13778,0.15902,0.27035,0.31679,0.06049,0.32216,0.2621,0.05326,0.08585,0.3974,0.02564,0.22786,0.34905,0.49939,0.16115,0.28199,0.47546
441,4.4,0.15083,0.14339,1.49342,0.14959,0.10656,1.24547,0.17013,0.28893,1.39317,0.17189,0.31954,1.24064,-0.01757,0.22936,1.45842,-0.10144,0.2913,1.15437,-0.05796,0.46738,0.97271,-0.09186,0.41914,0.94046,-0.10127,0.48922,0.90029,0.3318,0.19199,1.4637,0.43605,0.16244,1.14809,0.41696,0.2432,0.90902,0.46288,0.2008,0.91219,0.46262,0.2269,0.84157,0.05421,0.29612,0.96892,0.31494,0.26918,0.98001,0.11452,0.13332,1.07673,0.20025,0.12447,1.07788,0.02505,0.28615,0.67014,0.05574,0.30263,0.48096,0.0547,0.28479,0.27704,0.10509,0.29142,0.0738,0.13507,0.23334,0.08794,0.17896,0.43455,0.03796,0.34881,0.28892,0.68288,0.33503,0.3357,0.5027,0.34055,0.26746,0.33813,0.29424,0.19438,0.11889,0.24867,0.15317,0.15135,0.27036,0.33636,0.06004,0.32284,0.28274,0.05074,0.08587,0.3974,0.02564,0.22677,0.35143,0.49961,0.16106,0.28332,0.47545
442,4.41,0.15036,0.14808,1.49399,0.14928,0.11091,1.24609,0.17016,0.29332,1.39354,0.17193,0.32382,1.24102,-0.01771,0.23449,1.45879,-0.1023,0.29748,1.15545,-0.0573,0.47682,0.97789,-0.09149,0.42954,0.94443,-0.10025,0.50075,0.90591,0.33151,0.19599,1.46441,0.43635,0.16336,1.14925,0.41823,0.24372,0.91005,0.46365,0.20059,0.91326,0.46384,0.22682,0.84269,0.05426,0.30044,0.96934,0.31505,0.2736,0.98089,0.11447,0.13764,1.07717,0.20017,0.12879,1.07841,0.0255,0.28888,0.67042,0.05569,0.30383,0.48091,0.05467,0.28535,0.27704,0.10512,0.29144,0.0738,0.13506,0.23342,0.08802,0.17896,0.43457,0.03792,0.34862,0.29199,0.68308,0.33409,0.33875,0.50252,0.34109,0.27571,0.33576,0.29582,0.21089,0.1133,0.25091,0.16786,0.14428,0.27026,0.35471,0.05981,0.32341,0.30222,0.04866,0.08589,0.39741,0.02564,0.22568,0.35322,0.49954,0.16096,0.28455,0.47541
443,4.42,0.14998,0.15257,1.4945,0.14906,0.11516,1.24663,0.17022,0.29757,1.39389,0.17201,0.32798,1.2414,-0.0178,0.23936,1.45912,-0.10311,0.30327,1.15643,-0.05648,0.48556,0.98278,-0.09105,0.43927,0.94823,-0.09918,0.51148,0.91129,0.33127,0.1999,1.46509,0.43666,0.16446,1.15039,0.41941,0.24456,0.9111,0.46437,0.20076,0.91434,0.46499,0.22715,0.84383,0.05436,0.30478,0.96977,0.31522,0.27802,0.98169,0.11446,0.14193,1.07756,0.20013,0.13309,1.07888,0.02599,0.29169,0.6707,0.05564,0.30503,0.48087,0.05463,0.28592,0.27705,0.10513,0.29147,0.0738,0.1351,0.23353,0.08806,0.17895,0.43458,0.03789,0.34851,0.29495,0.68316,0.33314,0.34137,0.50219,0.34154,0.28308,0.33366,0.29723,0.22635,0.10836,0.25291,0.18174,0.13789,0.27014,0.37172,0.05973,0.3239,0.32033,0.04698,0.08591,0.39742,0.02564,0.22463,0.35449,0.49923,0.16087,0.2857,0.47537
444,4.43,0.14967,0.15687,1.49495,0.14893,0.11929,1.24709,0.1703,0.30165,1.39422,0.17213,0.33204,1.24176,-0.01784,0.24394,1.45939,-0.10385,0.3087,1.15733,-0.05555,0.49362,0.98735,-0.09055,0.44834,0.95182,-0.09806,0.52143,0.9164,0.33107,0.20371,1.46573,0.43698,0.16575,1.1515,0.4205,0.24572,0.91214,0.46503,0.20132,0.91538,0.46606,0.22788,0.84497,0.05452,0.30914,0.97018,0.31543,0.28245,0.98241,0.11451,0.14618,1.0779,0.20016,0.13735,1.07927,0.0265,0.29456,0.67098,0.0556,0.30625,0.48082,0.05458,0.2865,0.27707,0.10514,0.2915,0.0738,0.13515,0.23365,0.08808,0.17893,0.43458,0.03786,0.34847,0.29783,0.68313,0.33222,0.34359,0.50175,0.34188,0.28963,0.33176,0.29843,0.24064,0.10406,0.25455,0.19469,0.1322,0.27006,0.38729,0.05973,0.32434,0.33686,0.04564,0.08594,0.39744,0.02564,0.22366,0.35534,0.49871,0.16078,0.28678,0.47532
445,4.44,0.14945,0.16096,1.49532,0.1489,0.12332,1.24746,0.17041,0.30559,1.39454,0.17228,0.336,1.24212,-0.01784,0.24824,1.45963,-0.1045,0.3138,1.15815,-0.05455,0.50104,0.99156,-0.08998,0.45677,0.95517,-0.0969,0.53061,0.92118,0.33093,0.20742,1.46634,0.43731,0.16721,1.15256,0.4215,0.24718,0.91316,0.46563,0.20227,0.91638,0.46706,0.22901,0.84608,0.05472,0.31349,0.9706,0.31569,0.28689,0.98303,0.1146,0.15039,1.0782,0.20027,0.1416,1.0796,0.02699,0.29749,0.67126,0.05556,0.30746,0.48077,0.05452,0.28708,0.27709,0.10515,0.29154,0.07381,0.13521,0.23378,0.08811,0.17889,0.43457,0.03783,0.34849,0.30063,0.68301,0.33136,0.34544,0.5012,0.34209,0.29546,0.33001,0.29937,0.25363,0.10037,0.25575,0.20662,0.1272,0.27007,0.40135,0.0597,0.32472,0.35171,0.04455,0.08597,0.39747,0.02564,0.22281,0.3559,0.49805,0.16071,0.28781,0.47527
446,4.45,0.14931,0.16485,1.49562,0.14895,0.12727,1.24774,0.17053,0.30939,1.39484,0.17246,0.33986,1.24248,-0.01781,0.25226,1.45983,-0.10506,0.31859,1.15889,-0.0535,0.50786,0.9954,-0.08936,0.46457,0.95826,-0.09571,0.53903,0.92558,0.33084,0.21103,1.46689,0.43766,0.16887,1.15354,0.42241,0.24894,0.91413,0.46618,0.20359,0.91731,0.46799,0.23051,0.84714,0.05498,0.31784,0.971,0.31599,0.29133,0.98353,0.11477,0.15455,1.07847,0.20046,0.14582,1.07987,0.02745,0.30047,0.67154,0.05552,0.30868,0.48073,0.05446,0.28766,0.27711,0.10516,0.29158,0.07382,0.13527,0.2339,0.08815,0.17885,0.43455,0.0378,0.34855,0.30333,0.6828,0.3306,0.34695,0.50055,0.34219,0.30063,0.32836,0.30002,0.26527,0.09724,0.25648,0.21742,0.12286,0.27016,0.41386,0.05953,0.32506,0.3648,0.04364,0.08601,0.39751,0.02563,0.22212,0.35625,0.49727,0.16065,0.28882,0.47522
447,4.46,0.14926,0.16855,1.49585,0.14909,0.13113,1.24794,0.17067,0.31305,1.39513,0.17266,0.34365,1.24283,-0.01774,0.25601,1.45999,-0.1055,0.32311,1.15954,-0.05244,0.5141,0.99884,-0.08871,0.47176,0.96107,-0.09449,0.54672,0.92956,0.33081,0.21453,1.46739,0.43802,0.17071,1.15443,0.42323,0.25097,0.91504,0.46669,0.20528,0.91815,0.46884,0.23239,0.84813,0.05526,0.32216,0.97139,0.31632,0.29577,0.9839,0.11501,0.15866,1.07869,0.20075,0.15002,1.08009,0.02784,0.30346,0.67182,0.05549,0.3099,0.48068,0.05439,0.28823,0.27715,0.10517,0.29162,0.07383,0.13532,0.234,0.08822,0.17881,0.43454,0.03777,0.34864,0.30588,0.6825,0.32995,0.34814,0.49981,0.34218,0.30518,0.32678,0.30041,0.27551,0.0946,0.25676,0.22705,0.11913,0.27029,0.42482,0.05914,0.32534,0.37613,0.04279,0.08606,0.39756,0.02561,0.2216,0.35647,0.49643,0.1606,0.28982,0.4752
448,4.47,0.14929,0.17208,1.496,0.14931,0.13493,1.24804,0.17082,0.3166,1.39541,0.17288,0.34737,1.24318,-0.01764,0.25952,1.46011,-0.10581,0.32736,1.16011,-0.05136,0.5198,1.00186,-0.08802,0.47834,0.96356,-0.09326,0.55372,0.93308,0.33085,0.21793,1.46782,0.43839,0.17274,1.15521,0.42396,0.25326,0.91587,0.46715,0.20731,0.9189,0.4696,0.23464,0.84903,0.05558,0.32644,0.97176,0.31669,0.30017,0.98413,0.11533,0.16273,1.07889,0.20113,0.15419,1.08027,0.02817,0.30644,0.67209,0.05546,0.3111,0.48062,0.05433,0.28879,0.27718,0.10518,0.29166,0.07385,0.13535,0.2341,0.0883,0.17878,0.43453,0.03773,0.34871,0.30824,0.68213,0.32943,0.34903,0.49897,0.34207,0.30909,0.32524,0.30054,0.28435,0.09238,0.25667,0.23546,0.11597,0.27039,0.43426,0.05841,0.32557,0.38573,0.04191,0.08611,0.39762,0.0256,0.22126,0.35661,0.49553,0.16057,0.29082,0.47518
449,4.48,0.1494,0.17545,1.49608,0.14963,0.13866,1.24806,0.17101,0.32004,1.39567,0.17312,0.35104,1.24351,-0.01751,0.26281,1.46019,-0.106,0.33137,1.16058,-0.05027,0.52499,1.00441,-0.08731,0.48434,0.96571,-0.09202,0.56004,0.9361,0.33095,0.22121,1.4682,0.43878,0.17496,1.15587,0.4246,0.25582,0.91661,0.46757,0.20969,0.91954,0.47029,0.23723,0.84984,0.05591,0.33068,0.97211,0.3171,0.30453,0.98422,0.11573,0.16675,1.07903,0.20159,0.15834,1.08039,0.02843,0.30938,0.67235,0.05543,0.31227,0.48057,0.05426,0.28934,0.27722,0.1052,0.29169,0.07387,0.13538,0.23419,0.08841,0.17877,0.43452,0.03769,0.34875,0.31038,0.68168,0.32903,0.34963,0.49806,0.34188,0.31234,0.32376,0.30047,0.29181,0.09048,0.2563,0.24263,0.11331,0.27042,0.44223,0.05729,0.32576,0.39367,0.04093,0.08617,0.39768,0.02558,0.22109,0.35671,0.49459,0.16053,0.29182,0.47519
450,4.49,0.14958,0.17867,1.49609,0.15004,0.14233,1.24799,0.17122,0.32338,1.39591,0.17339,0.35466,1.24383,-0.01733,0.2659,1.46021,-0.10606,0.33514,1.16095,-0.04916,0.52967,1.00649,-0.08658,0.48977,0.9675,-0.09078,0.56572,0.93861,0.33111,0.2244,1.4685,0.43918,0.17737,1.15641,0.42517,0.25865,0.91726,0.46794,0.21238,0.92007,0.47089,0.24016,0.85054,0.05625,0.33487,0.97242,0.31755,0.30883,0.98419,0.11619,0.17072,1.07914,0.20213,0.16245,1.08046,0.02867,0.31224,0.67258,0.0554,0.31341,0.48052,0.0542,0.28987,0.27726,0.10521,0.29173,0.07389,0.13539,0.23426,0.08852,0.17878,0.43453,0.03766,0.34874,0.31228,0.68115,0.32873,0.34996,0.49707,0.34162,0.3149,0.32233,0.30024,0.29792,0.08885,0.25572,0.24859,0.1111,0.27033,0.4488,0.05575,0.32596,0.40005,0.03983,0.08621,0.39774,0.02556,0.22106,0.35676,0.49361,0.16049,0.29281,0.47521
451,4.5,0.14984,0.18177,1.49603,0.15054,0.14594,1.24784,0.17146,0.32663,1.39611,0.17369,0.35822,1.24412,-0.01712,0.26881,1.46018,-0.106,0.3387,1.1612,-0.04804,0.53388,1.00808,-0.08584,0.49463,0.96891,-0.08955,0.57078,0.94057,0.33135,0.2275,1.46874,0.4396,0.17996,1.15682,0.42566,0.26176,0.91782,0.46828,0.21538,0.92049,0.47141,0.24341,0.85113,0.05662,0.339,0.97271,0.31804,0.31305,0.98404,0.11671,0.17464,1.0792,0.20272,0.16652,1.08047,0.02891,0.31498,0.67276,0.05537,0.31448,0.48046,0.05413,0.29037,0.27729,0.10523,0.29176,0.07391,0.13539,0.23433,0.08864,0.17879,0.43454,0.03763,0.34867,0.31395,0.68056,0.32852,0.35003,0.49601,0.34131,0.31675,0.32093,0.29989,0.30274,0.08743,0.25501,0.25335,0.10926,0.27013,0.45408,0.05383,0.32624,0.40495,0.0386,0.08625,0.39778,0.02555,0.22115,0.35675,0.49261,0.16043,0.29378,0.47525
452,4.51,0.15018,0.18476,1.49589,0.15114,0.14948,1.24761,0.17174,0.32979,1.39628,0.17402,0.36174,1.24437,-0.01686,0.27158,1.46009,-0.10582,0.34205,1.16132,-0.0469,0.53764,1.00915,-0.08509,0.49896,0.96991,-0.08834,0.57525,0.94198,0.33165,0.23052,1.46891,0.44003,0.18272,1.1571,0.42609,0.26513,0.9183,0.46857,0.21867,0.92079,0.47184,0.24697,0.8516,0.05699,0.34307,0.97295,0.31857,0.3172,0.98378,0.11728,0.17851,1.0792,0.20337,0.17055,1.08042,0.02916,0.31758,0.67287,0.05532,0.31549,0.4804,0.05406,0.29084,0.27733,0.10524,0.2918,0.07394,0.13538,0.23438,0.08875,0.17881,0.43455,0.03761,0.34857,0.31541,0.6799,0.32838,0.34985,0.4949,0.34096,0.31791,0.31956,0.29944,0.30633,0.08617,0.25419,0.25698,0.10772,0.26985,0.45818,0.05163,0.32665,0.4085,0.03731,0.08628,0.3978,0.02554,0.22134,0.35667,0.49158,0.16035,0.29473,0.47528
453,4.52,0.15058,0.18763,1.4957,0.15183,0.15297,1.24732,0.17206,0.33286,1.3964,0.1744,0.36519,1.24459,-0.01655,0.27424,1.45994,-0.10553,0.3452,1.16132,-0.04574,0.54095,1.00971,-0.08435,0.50277,0.97051,-0.08716,0.57916,0.94283,0.33201,0.23347,1.46901,0.44046,0.18566,1.15725,0.42645,0.26877,0.91868,0.46883,0.22224,0.92098,0.47219,0.25083,0.85197,0.05739,0.34708,0.97314,0.31913,0.32127,0.98341,0.11789,0.18233,1.07916,0.20405,0.17452,1.08031,0.02943,0.32004,0.67293,0.05525,0.31641,0.48034,0.05399,0.29127,0.27736,0.10525,0.29183,0.07396,0.13536,0.23443,0.08886,0.17884,0.43457,0.03759,0.34845,0.31669,0.67917,0.32826,0.34945,0.49373,0.34058,0.31844,0.31822,0.29891,0.30877,0.08502,0.2533,0.25955,0.10642,0.26956,0.46123,0.0493,0.32726,0.41085,0.03604,0.08629,0.39782,0.02553,0.22159,0.35649,0.49052,0.16025,0.29563,0.47532
454,4.53,0.15104,0.19042,1.49544,0.1526,0.15639,1.24697,0.17242,0.33585,1.39648,0.17482,0.36858,1.24477,-0.01619,0.27679,1.45971,-0.10514,0.34818,1.16118,-0.04458,0.54387,1.00977,-0.0836,0.50607,0.9707,-0.086,0.58252,0.94311,0.33243,0.23636,1.46905,0.44091,0.18876,1.15728,0.42675,0.27267,0.91899,0.46903,0.22607,0.92106,0.47246,0.25497,0.85223,0.05781,0.35101,0.97329,0.31973,0.32526,0.98294,0.11854,0.18609,1.07907,0.20477,0.17844,1.08014,0.02969,0.32234,0.67292,0.05516,0.31723,0.48027,0.05391,0.29165,0.27739,0.10526,0.29186,0.07398,0.13534,0.23447,0.08896,0.17886,0.43458,0.03758,0.34834,0.31779,0.67837,0.32816,0.34885,0.49252,0.34016,0.31841,0.31691,0.29834,0.31019,0.08398,0.25236,0.26118,0.10527,0.26931,0.46339,0.04704,0.32805,0.41217,0.03487,0.0863,0.39782,0.02552,0.22186,0.35621,0.48944,0.16012,0.29646,0.47534
455,4.54,0.15155,0.19312,1.49515,0.15344,0.15975,1.24656,0.17283,0.33875,1.39652,0.1753,0.37191,1.24491,-0.01579,0.27926,1.45942,-0.10466,0.35098,1.1609,-0.04343,0.5464,1.00935,-0.08285,0.5089,0.97047,-0.08488,0.58535,0.94282,0.3329,0.23919,1.46903,0.44137,0.19202,1.1572,0.427,0.27679,0.91922,0.46919,0.23015,0.92104,0.47264,0.25938,0.8524,0.05824,0.35486,0.97339,0.32036,0.32917,0.98238,0.11921,0.18979,1.07895,0.20552,0.1823,1.07992,0.02992,0.32449,0.67287,0.05506,0.31794,0.4802,0.05381,0.29198,0.27742,0.10526,0.29188,0.074,0.1353,0.23449,0.08905,0.17888,0.4346,0.03757,0.34826,0.31874,0.67753,0.32803,0.34806,0.49128,0.33971,0.31794,0.31562,0.29774,0.31078,0.08301,0.25142,0.26204,0.10422,0.26913,0.46483,0.04501,0.32896,0.4127,0.03386,0.08631,0.39783,0.02552,0.22211,0.35582,0.48836,0.15996,0.2972,0.47535
456,4.55,0.15212,0.19574,1.49481,0.15433,0.16305,1.24612,0.17329,0.34158,1.39653,0.17582,0.37516,1.24501,-0.01534,0.28165,1.45906,-0.10409,0.35362,1.16049,-0.04232,0.54859,1.00848,-0.0821,0.51125,0.96984,-0.0838,0.58765,0.94197,0.33342,0.24196,1.46897,0.44182,0.19542,1.15702,0.42718,0.28113,0.91937,0.46931,0.23446,0.92094,0.47276,0.26404,0.85248,0.0587,0.35863,0.97344,0.32101,0.33299,0.98173,0.1199,0.19343,1.07881,0.20628,0.18609,1.07965,0.03011,0.32649,0.67276,0.05494,0.31855,0.48012,0.05371,0.29225,0.27745,0.10526,0.29191,0.07403,0.13525,0.23451,0.08913,0.1789,0.43461,0.03756,0.34824,0.31954,0.67666,0.32787,0.34711,0.49004,0.33925,0.31715,0.31438,0.29715,0.31077,0.08209,0.2505,0.26231,0.10322,0.269,0.46571,0.04329,0.3299,0.4127,0.03305,0.08632,0.39783,0.02552,0.22231,0.35532,0.48729,0.1598,0.29785,0.47534
457,4.56,0.15272,0.19828,1.49446,0.15526,0.16629,1.24566,0.17379,0.34434,1.39651,0.1764,0.37834,1.2451,-0.01486,0.28398,1.45864,-0.10343,0.3561,1.15996,-0.04126,0.55043,1.00715,-0.08135,0.51315,0.96883,-0.08277,0.58945,0.94058,0.33399,0.24466,1.46886,0.44228,0.19896,1.15675,0.42731,0.28564,0.91947,0.46939,0.239,0.92077,0.4728,0.26894,0.8525,0.05918,0.36231,0.97346,0.32169,0.33673,0.98104,0.12061,0.19701,1.07866,0.20707,0.1898,1.07937,0.03024,0.32836,0.67262,0.05483,0.31904,0.48002,0.05361,0.29246,0.27748,0.10525,0.29193,0.07405,0.1352,0.23451,0.08921,0.17892,0.43461,0.03755,0.34828,0.32017,0.6758,0.32768,0.34602,0.48883,0.3388,0.31619,0.31319,0.29657,0.31041,0.08122,0.24966,0.26222,0.10223,0.26888,0.46623,0.04193,0.33076,0.41239,0.03243,0.08632,0.39783,0.02553,0.22244,0.35469,0.48626,0.15963,0.29837,0.47531
458,4.57,0.15336,0.20076,1.4941,0.15621,0.16946,1.24518,0.17433,0.34702,1.39649,0.17702,0.38145,1.24517,-0.01434,0.28625,1.45819,-0.10268,0.35844,1.15933,-0.04025,0.55194,1.00541,-0.08061,0.51459,0.96744,-0.08178,0.59073,0.93867,0.3346,0.24729,1.46873,0.44274,0.20262,1.15642,0.42737,0.29034,0.91952,0.46943,0.24374,0.92054,0.47278,0.27406,0.85248,0.05969,0.3659,0.97344,0.32238,0.34037,0.98033,0.12132,0.20051,1.07851,0.20786,0.19343,1.07908,0.0303,0.3301,0.67244,0.05475,0.31942,0.47993,0.05351,0.29264,0.27752,0.10524,0.29195,0.07408,0.13515,0.23451,0.08927,0.17894,0.43461,0.03754,0.3484,0.32063,0.67496,0.32747,0.34481,0.48767,0.33836,0.31518,0.31208,0.29602,0.30993,0.08039,0.24893,0.26196,0.10125,0.26873,0.46654,0.04092,0.33147,0.41199,0.032,0.08634,0.39784,0.02554,0.2225,0.35392,0.48529,0.15949,0.29876,0.47525
459,4.58,0.15403,0.20316,1.49376,0.15717,0.17256,1.24472,0.17491,0.34963,1.39647,0.17768,0.38448,1.24523,-0.0138,0.28847,1.45771,-0.10185,0.36064,1.1586,-0.03929,0.55312,1.00326,-0.07988,0.5156,0.9657,-0.08085,0.59151,0.93627,0.33524,0.24986,1.4686,0.44318,0.20638,1.15604,0.42739,0.2952,0.91957,0.46944,0.24866,0.9203,0.4727,0.27938,0.85243,0.06022,0.36938,0.97341,0.32309,0.3439,0.97964,0.12204,0.20394,1.07839,0.20865,0.19697,1.07881,0.0303,0.33172,0.67223,0.05472,0.3197,0.47983,0.05344,0.29276,0.27756,0.10524,0.29197,0.07412,0.13511,0.2345,0.08934,0.17897,0.43461,0.03753,0.34861,0.3209,0.67419,0.32726,0.3435,0.48661,0.33797,0.31425,0.31106,0.29552,0.3095,0.07961,0.2483,0.26167,0.10031,0.26855,0.46677,0.04019,0.33198,0.41162,0.03173,0.08636,0.39784,0.02556,0.22252,0.35301,0.4844,0.15937,0.29902,0.47518
460,4.59,0.15472,0.20551,1.49344,0.15813,0.17558,1.24429,0.17552,0.35217,1.39646,0.17836,0.38743,1.24531,-0.01324,0.29063,1.45723,-0.10093,0.3627,1.15781,-0.03839,0.55395,1.00074,-0.07917,0.51617,0.96365,-0.07997,0.59178,0.9334,0.33591,0.25235,1.46847,0.44361,0.21024,1.15564,0.42736,0.30022,0.91963,0.46942,0.25374,0.92006,0.47257,0.28488,0.85238,0.06077,0.37276,0.97336,0.3238,0.34733,0.97902,0.12277,0.2073,1.0783,0.20943,0.20042,1.07859,0.03027,0.33324,0.67199,0.05475,0.31988,0.47974,0.0534,0.29284,0.27761,0.10524,0.292,0.07417,0.13509,0.23449,0.08939,0.179,0.43461,0.03752,0.3489,0.32099,0.67352,0.3271,0.34213,0.48567,0.33764,0.31345,0.31015,0.29506,0.30919,0.07889,0.24777,0.26143,0.09944,0.26834,0.46698,0.0397,0.33232,0.41134,0.03158,0.0864,0.39785,0.02558,0.22254,0.35196,0.48362,0.15931,0.29915,0.4751
461,4.6,0.15544,0.2078,1.49315,0.15907,0.17852,1.24391,0.17615,0.35466,1.39649,0.17906,0.3903,1.24541,-0.01266,0.29274,1.45678,-0.09992,0.36462,1.15697,-0.03753,0.55444,0.99787,-0.07846,0.51631,0.96132,-0.07915,0.59155,0.93011,0.3366,0.25477,1.46836,0.44403,0.21417,1.15525,0.4273,0.3054,0.91972,0.46939,0.25896,0.91984,0.4724,0.29054,0.85236,0.06133,0.37603,0.97331,0.32451,0.35063,0.97848,0.12348,0.21057,1.07825,0.21019,0.20376,1.07843,0.03021,0.33465,0.67174,0.05487,0.31998,0.47966,0.05341,0.29287,0.27768,0.10527,0.29202,0.07424,0.1351,0.23447,0.08945,0.17904,0.43462,0.03751,0.34927,0.32092,0.67297,0.32701,0.34074,0.48487,0.33739,0.31279,0.30938,0.29466,0.309,0.07827,0.24734,0.26127,0.09867,0.26813,0.4672,0.03939,0.3325,0.41117,0.03152,0.08645,0.39786,0.02561,0.22261,0.35083,0.48297,0.15932,0.29914,0.47503
462,4.61,0.15617,0.21005,1.49291,0.16,0.18136,1.24358,0.1768,0.35708,1.39655,0.17977,0.3931,1.24552,-0.01206,0.29481,1.45636,-0.09881,0.3664,1.15611,-0.03672,0.55458,0.99468,-0.07778,0.51601,0.95874,-0.0784,0.59081,0.92643,0.3373,0.25713,1.4683,0.44443,0.21815,1.15487,0.4272,0.31071,0.91988,0.46932,0.26429,0.91967,0.47219,0.29634,0.8524,0.06191,0.37919,0.97325,0.32521,0.3538,0.97804,0.12418,0.21377,1.07824,0.21093,0.20699,1.07835,0.03015,0.33597,0.67146,0.05508,0.32001,0.4796,0.05346,0.29284,0.27776,0.10531,0.29204,0.07431,0.13514,0.23445,0.0895,0.17908,0.43463,0.03749,0.34969,0.32074,0.67255,0.32701,0.33937,0.48423,0.33723,0.31222,0.30875,0.29434,0.30891,0.07777,0.247,0.26117,0.09802,0.26795,0.4674,0.0392,0.3326,0.41107,0.0315,0.08652,0.39788,0.02564,0.22276,0.34968,0.48247,0.15939,0.299,0.47498
463,4.62,0.15691,0.21226,1.4927,0.1609,0.18411,1.24331,0.17745,0.35945,1.39664,0.18046,0.39581,1.24567,-0.01146,0.29682,1.45599,-0.09762,0.36805,1.15526,-0.03595,0.55435,0.99121,-0.07711,0.51528,0.95595,-0.07771,0.58956,0.92242,0.33802,0.25943,1.46827,0.44482,0.22216,1.15452,0.42708,0.31613,0.92012,0.46923,0.26973,0.91957,0.47194,0.30225,0.8525,0.0625,0.38225,0.97319,0.32589,0.35683,0.97773,0.12486,0.21686,1.07828,0.21164,0.2101,1.07836,0.0301,0.33719,0.67117,0.05537,0.31996,0.47955,0.05355,0.29275,0.27786,0.10537,0.29206,0.0744,0.13522,0.23444,0.08956,0.17913,0.43464,0.03747,0.35015,0.32052,0.67228,0.32712,0.33805,0.48375,0.33719,0.31169,0.30827,0.29411,0.30885,0.0774,0.24677,0.26111,0.09751,0.26782,0.46758,0.0391,0.33265,0.41104,0.03149,0.08661,0.39789,0.02568,0.22302,0.34854,0.48212,0.15953,0.29874,0.47495
464,4.63,0.15767,0.21442,1.49254,0.16176,0.18677,1.24311,0.17811,0.36176,1.39676,0.18115,0.39845,1.24583,-0.01085,0.2988,1.45569,-0.09636,0.36953,1.15441,-0.03522,0.55376,0.98748,-0.07646,0.51412,0.95299,-0.07708,0.5878,0.9181,0.33873,0.2617,1.46829,0.44519,0.22618,1.15422,0.42693,0.32164,0.92044,0.46912,0.27526,0.91953,0.47167,0.30825,0.85267,0.06309,0.3852,0.97312,0.32657,0.35971,0.97753,0.12551,0.21987,1.07837,0.21231,0.21308,1.07844,0.03007,0.33833,0.67087,0.05572,0.31985,0.47953,0.05366,0.2926,0.27797,0.10544,0.29207,0.0745,0.13532,0.23442,0.08961,0.17918,0.43466,0.03746,0.35063,0.32035,0.67215,0.32734,0.33678,0.48343,0.33727,0.31112,0.30793,0.29399,0.30881,0.07713,0.24665,0.26106,0.09713,0.26775,0.46772,0.03905,0.33271,0.41103,0.03149,0.08671,0.3979,0.02573,0.2234,0.34745,0.48191,0.15973,0.29837,0.47494
